Algodon,Poliester,Lana,Elastano,Viscosa,Nylon,Seda,Fibra,Peso,Programa,Agua,Jabon,Temperatura
87.5,4.17,0.0,2.14,4.29,0.0,0.0,1.9,3.52,Algodón,51.120000000000005,23.8,60
90.09,0.66,0.0,3.55,3.96,0.0,0.0,1.74,3.33,Algodón,49.980000000000004,23.325,60
6.05,14.7,41.16,1.5,10.77,2.6,23.21,0.0,2.74,Mixto,46.44,21.85,40
16.27,26.55,25.88,0.42,2.88,2.63,25.37,0.0,1.06,Mixto,36.36,17.65,40
42.17,46.44,1.83,1.52,1.43,4.14,0.0,2.47,4.3,Mixto,55.8,25.75,40
9.8,55.54,0.0,14.39,2.97,15.95,0.0,1.36,3.87,Sintéticos,53.22,24.675,40
79.23,11.68,0.0,4.32,0.54,0.0,0.0,4.24,6.02,Algodón,66.12,30.049999999999997,60
29.86,4.06,32.55,1.34,8.31,5.7,18.19,0.0,2.64,Mixto,45.84,21.6,40
11.37,31.24,20.34,0.44,4.86,1.24,30.5,0.0,1.63,Delicados,39.78,19.075,30
10.37,15.55,37.33,2.36,0.64,0.6,33.16,0.0,2.82,Delicados,46.92,22.05,30
16.51,27.77,25.55,0.16,8.39,4.59,17.04,0.0,1.47,Mixto,38.82,18.675,40
94.3,3.63,0.0,0.05,0.68,0.0,0.0,1.34,4.29,Algodón,55.74,25.725,60
18.44,60.81,0.0,10.62,0.91,5.42,0.0,3.79,2.38,Sintéticos,44.28,20.95,40
84.05,9.52,0.0,0.74,4.1,0.0,0.0,1.59,5.86,Algodón,65.16,29.65,60
79.86,11.58,0.0,2.79,5.07,0.0,0.0,0.7,6.42,Algodón,68.52,31.05,60
82.17,9.21,0.0,1.76,4.44,0.0,0.0,2.41,4.99,Algodón,59.94,27.475,60
15.95,30.73,33.33,2.62,3.56,7.04,6.77,0.0,1.86,Mixto,41.16,19.65,40
54.37,39.57,0.08,3.68,0.84,0.4,0.0,1.06,2.95,Mixto,47.7,22.375,40
41.46,44.04,1.66,0.88,5.82,2.36,0.0,3.78,3.42,Mixto,50.519999999999996,23.55,40
34.49,52.61,4.41,1.18,3.1,3.96,0.0,0.25,4.8,Sintéticos,58.8,27.0,40
2.45,2.87,58.85,2.66,6.86,14.6,11.72,0.0,2.33,Lana,43.980000000000004,20.825,30
79.47,7.21,0.0,2.92,7.15,0.0,0.0,3.25,5.78,Algodón,64.68,29.450000000000003,60
53.68,38.85,1.89,1.3,0.31,1.92,0.0,2.05,4.75,Mixto,58.5,26.875,40
18.68,49.75,0.0,13.73,7.01,9.76,0.0,1.06,3.29,Mixto,49.74,23.225,40
91.46,8.54,0.0,0.0,0.0,0.0,0.0,0.0,4.56,Algodón,57.36,26.4,60
46.57,24.45,1.93,5.42,10.88,5.36,0.0,5.38,3.18,Mixto,49.08,22.95,40
15.61,37.31,0.0,22.84,0.05,20.01,0.0,4.18,2.12,Mixto,42.72,20.3,40
50.34,38.32,3.13,2.34,3.72,0.46,0.0,1.69,4.19,Mixto,55.14,25.475,40
49.93,42.31,0.67,4.46,0.07,1.21,0.0,1.35,4.73,Mixto,58.38,26.825000000000003,40
7.87,58.95,0.0,8.83,6.37,13.16,0.0,4.81,2.4,Sintéticos,44.4,21.0,40
10.3,4.1,42.17,6.0,0.84,11.31,25.28,0.0,2.94,Mixto,47.64,22.35,40
81.11,10.44,0.0,4.4,3.75,0.0,0.0,0.31,3.48,Algodón,50.879999999999995,23.7,60
91.96,8.04,0.0,0.0,0.0,0.0,0.0,0.0,4.48,Algodón,56.88,26.200000000000003,60
99.98,0.02,0.0,0.0,0.0,0.0,0.0,0.0,7.2,Algodón,73.2,33.0,60
91.66,8.34,0.0,0.0,0.0,0.0,0.0,0.0,7.38,Algodón,74.28,33.45,60
83.58,8.01,0.0,0.49,4.26,0.0,0.0,3.66,6.8,Algodón,70.8,32.0,60
89.66,10.34,0.0,0.0,0.0,0.0,0.0,0.0,7.81,Algodón,76.86,34.525,60
43.34,33.94,3.14,5.31,10.97,0.92,0.0,2.38,4.52,Mixto,57.12,26.299999999999997,40
30.32,36.81,0.0,18.95,2.21,6.6,0.0,5.11,2.86,Mixto,47.16,22.15,40
97.45,2.55,0.0,0.0,0.0,0.0,0.0,0.0,7.63,Algodón,75.78,34.075,60
62.55,30.3,2.93,1.64,0.62,0.36,0.0,1.6,5.33,Mixto,61.980000000000004,28.325,40
35.23,42.03,5.14,4.34,7.05,5.58,0.0,0.62,4.11,Mixto,54.660000000000004,25.275,40
2.47,18.61,26.06,1.4,8.21,13.24,30.0,0.0,2.02,Delicados,42.120000000000005,20.05,30
55.73,26.47,0.66,1.85,9.93,5.11,0.0,0.26,3.93,Mixto,53.58,24.825000000000003,40
77.97,15.36,0.0,0.74,4.03,0.0,0.0,1.9,3.87,Algodón,53.22,24.675,60
45.66,32.45,0.77,3.73,11.11,3.78,0.0,2.51,3.69,Mixto,52.14,24.225,40
55.51,28.7,3.87,6.27,1.54,2.57,0.0,1.54,3.31,Mixto,49.86,23.275,40
22.76,16.64,24.26,0.37,9.18,0.64,26.15,0.0,2.18,Mixto,43.08,20.45,40
11.75,18.64,24.42,2.56,5.34,0.48,36.81,0.0,2.36,Delicados,44.16,20.9,30
10.01,63.9,0.0,10.29,0.54,13.5,0.0,1.76,2.73,Sintéticos,46.379999999999995,21.825,40
56.8,28.96,0.31,0.61,3.57,5.09,0.0,4.67,4.27,Mixto,55.62,25.674999999999997,40
3.04,68.08,0.0,8.94,3.29,15.66,0.0,0.99,3.38,Sintéticos,50.28,23.45,40
51.21,39.03,2.34,3.43,1.39,2.06,0.0,0.55,3.11,Mixto,48.66,22.775,40
56.8,29.09,3.79,1.55,4.56,0.81,0.0,3.41,4.18,Mixto,55.08,25.45,40
39.57,15.75,22.18,2.26,6.86,1.89,11.49,0.0,2.53,Mixto,45.18,21.325,40
18.14,14.16,33.83,4.45,4.58,6.71,18.12,0.0,2.37,Mixto,44.22,20.925,40
50.13,38.86,3.24,3.36,2.02,0.0,0.0,2.39,3.06,Mixto,48.36,22.65,40
24.59,2.71,36.14,1.89,8.18,4.37,22.13,0.0,1.31,Mixto,37.86,18.275,40
21.19,50.78,0.0,12.01,2.34,12.28,0.0,1.38,2.58,Sintéticos,45.480000000000004,21.45,40
10.38,16.81,26.43,3.16,15.55,15.89,11.78,0.0,1.64,Mixto,39.84,19.1,40
85.63,6.04,0.0,3.79,3.65,0.0,0.0,0.89,4.28,Algodón,55.68,25.700000000000003,60
53.32,27.38,3.36,2.4,7.72,2.62,0.0,3.21,5.4,Mixto,62.400000000000006,28.5,40
96.39,3.61,0.0,0.0,0.0,0.0,0.0,0.0,7.15,Algodón,72.9,32.875,60
98.15,1.85,0.0,0.0,0.0,0.0,0.0,0.0,4.33,Algodón,55.980000000000004,25.825,60
77.07,13.45,0.0,2.92,4.71,0.0,0.0,1.86,3.43,Algodón,50.58,23.575000000000003,60
47.47,33.08,2.35,0.64,8.47,4.24,0.0,3.75,4.02,Mixto,54.12,25.049999999999997,40
28.51,42.39,0.0,10.24,2.77,14.75,0.0,1.34,2.74,Mixto,46.44,21.85,40
4.76,49.04,0.0,18.72,2.73,18.68,0.0,6.08,2.13,Mixto,42.78,20.325,40
74.23,14.24,0.0,1.52,7.23,0.0,0.0,2.77,5.52,Algodón,63.12,28.799999999999997,60
31.8,39.33,0.0,8.67,1.15,13.5,0.0,5.55,3.91,Mixto,53.46,24.775,40
16.81,12.96,26.24,2.53,10.06,4.93,26.47,0.0,1.94,Mixto,41.64,19.85,40
67.15,23.18,1.86,1.9,1.78,2.02,0.0,2.11,3.65,Mixto,51.9,24.125,40
5.27,33.34,23.89,0.38,8.76,1.51,26.85,0.0,2.48,Mixto,44.879999999999995,21.2,40
36.92,39.76,3.72,1.67,9.82,2.57,0.0,5.54,3.41,Mixto,50.46,23.525,40
14.73,6.33,29.07,2.46,2.52,16.48,28.4,0.0,1.97,Mixto,41.82,19.925,40
82.07,11.15,0.0,3.4,2.42,0.0,0.0,0.96,6.93,Algodón,71.58,32.325,60
51.15,31.15,3.41,2.41,8.34,1.56,0.0,1.98,2.83,Mixto,46.980000000000004,22.075,40
7.52,4.83,46.64,6.21,5.67,7.52,21.6,0.0,1.24,Mixto,37.44,18.1,40
89.47,10.53,0.0,0.0,0.0,0.0,0.0,0.0,4.6,Algodón,57.599999999999994,26.5,60
21.97,17.1,32.65,3.06,4.33,7.14,13.75,0.0,1.1,Mixto,36.6,17.75,40
38.96,30.87,4.13,4.94,11.63,5.14,0.0,4.33,3.94,Mixto,53.64,24.85,40
24.15,22.19,24.12,3.11,0.89,5.09,20.45,0.0,1.24,Mixto,37.44,18.1,40
32.6,37.76,0.0,11.46,1.0,11.32,0.0,5.85,2.07,Mixto,42.42,20.175,40
14.06,18.37,38.76,0.07,10.14,9.42,9.17,0.0,1.45,Mixto,38.7,18.625,40
85.26,7.08,0.0,0.69,6.14,0.0,0.0,0.84,4.87,Algodón,59.22,27.175,60
27.79,36.06,0.0,9.27,5.13,18.88,0.0,2.86,3.11,Mixto,48.66,22.775,40
60.82,30.78,2.0,2.39,0.19,1.16,0.0,2.65,4.89,Mixto,59.339999999999996,27.225,40
70.75,15.33,0.0,2.62,7.24,0.0,0.0,4.07,6.86,Algodón,71.16,32.150000000000006,60
92.89,7.11,0.0,0.0,0.0,0.0,0.0,0.0,7.71,Algodón,76.25999999999999,34.275,60
83.9,5.61,0.0,3.39,3.52,0.0,0.0,3.58,5.06,Algodón,60.36,27.65,60
92.24,7.76,0.0,0.0,0.0,0.0,0.0,0.0,7.07,Algodón,72.42,32.675,60
77.15,14.06,0.0,1.97,6.52,0.0,0.0,0.31,4.1,Algodón,54.599999999999994,25.25,60
21.25,33.99,0.0,17.39,3.76,18.78,0.0,4.83,3.15,Mixto,48.9,22.875,40
13.76,51.84,0.0,14.97,3.84,15.23,0.0,0.36,2.12,Sintéticos,42.72,20.3,40
11.8,4.33,37.34,4.93,6.83,6.6,28.16,0.0,2.97,Mixto,47.82,22.425,40
95.43,4.57,0.0,0.0,0.0,0.0,0.0,0.0,6.55,Algodón,69.3,31.375,60
33.49,21.96,24.77,0.37,4.81,2.28,12.33,0.0,1.67,Mixto,40.019999999999996,19.175,40
74.16,15.16,0.0,4.72,4.09,0.0,0.0,1.86,6.04,Algodón,66.24000000000001,30.1,60
82.05,9.98,0.0,2.06,4.11,0.0,0.0,1.8,4.5,Algodón,57.0,26.25,60
79.05,13.29,0.0,2.27,0.98,0.0,0.0,4.41,4.31,Algodón,55.86,25.775,60
18.02,13.99,17.6,5.21,6.41,6.62,32.14,0.0,1.64,Delicados,39.84,19.1,30
20.36,23.19,34.61,2.82,5.9,4.89,8.23,0.0,2.1,Mixto,42.6,20.25,40
80.44,7.02,0.0,2.43,5.93,0.0,0.0,4.18,3.44,Algodón,50.64,23.6,60
76.3,16.81,0.0,1.19,4.58,0.0,0.0,1.13,6.86,Algodón,71.16,32.150000000000006,60
91.18,8.82,0.0,0.0,0.0,0.0,0.0,0.0,4.36,Algodón,56.160000000000004,25.9,60
61.21,24.79,4.64,3.26,1.78,3.21,0.0,1.11,3.67,Mixto,52.019999999999996,24.175,40
89.52,10.48,0.0,0.0,0.0,0.0,0.0,0.0,6.78,Algodón,70.68,31.95,60
38.81,49.17,0.61,3.67,2.33,0.81,0.0,4.6,5.49,Mixto,62.94,28.725,40
96.56,3.44,0.0,0.0,0.0,0.0,0.0,0.0,7.74,Algodón,76.44,34.35,60
5.5,42.68,38.77,0.83,1.81,0.77,9.64,0.0,1.05,Mixto,36.3,17.625,40
38.27,45.84,3.27,4.37,1.45,3.0,0.0,3.79,3.41,Mixto,50.46,23.525,40
3.22,13.78,41.8,1.73,12.51,0.57,26.38,0.0,1.17,Mixto,37.019999999999996,17.925,40
84.51,10.94,0.0,1.1,0.56,0.0,0.0,2.89,3.77,Algodón,52.620000000000005,24.425,60
20.0,10.9,28.54,4.77,2.95,2.82,30.01,0.0,1.53,Delicados,39.18,18.825,30
1.97,32.14,15.45,5.55,3.23,10.84,30.81,0.0,2.34,Delicados,44.04,20.85,30
49.64,32.19,3.98,4.23,3.43,3.89,0.0,2.63,3.02,Mixto,48.120000000000005,22.55,40
46.68,35.09,2.17,4.96,9.72,0.64,0.0,0.75,4.66,Mixto,57.96,26.65,40
24.84,49.54,0.0,8.68,0.1,13.71,0.0,3.13,3.06,Mixto,48.36,22.65,40
96.13,3.87,0.0,0.0,0.0,0.0,0.0,0.0,5.64,Algodón,63.839999999999996,29.1,60
60.42,24.51,4.21,2.36,3.74,2.85,0.0,1.92,4.67,Mixto,58.019999999999996,26.675,40
52.52,32.43,1.49,1.85,6.2,5.01,0.0,0.51,4.97,Mixto,59.82,27.424999999999997,40
54.67,35.02,3.91,2.81,2.27,0.5,0.0,0.82,3.73,Mixto,52.379999999999995,24.325,40
8.56,3.33,51.93,4.86,10.56,13.15,7.6,0.0,2.58,Lana,45.480000000000004,21.45,30
16.23,13.22,33.61,1.57,7.62,1.15,26.6,0.0,2.64,Mixto,45.84,21.6,40
49.41,32.9,4.06,1.88,8.41,1.16,0.0,2.18,3.46,Mixto,50.76,23.65,40
8.96,55.27,0.0,18.49,5.32,6.79,0.0,5.18,3.6,Sintéticos,51.6,24.0,40
85.32,3.41,0.0,4.29,5.22,0.0,0.0,1.77,6.23,Algodón,67.38,30.575000000000003,60
77.75,10.34,0.0,5.49,6.0,0.0,0.0,0.43,6.72,Algodón,70.32,31.8,60
78.5,5.94,0.0,0.98,9.8,0.0,0.0,4.78,4.03,Algodón,54.18,25.075000000000003,60
26.16,50.86,0.0,8.02,0.42,10.05,0.0,4.48,3.19,Sintéticos,49.14,22.975,40
1.64,28.62,39.09,6.26,3.87,6.84,13.68,0.0,2.22,Mixto,43.32,20.55,40
20.39,47.42,0.0,14.89,2.08,11.96,0.0,3.25,3.58,Mixto,51.480000000000004,23.95,40
8.82,55.13,0.0,11.53,1.09,20.06,0.0,3.36,3.05,Sintéticos,48.3,22.625,40
85.66,6.99,0.0,3.75,1.58,0.0,0.0,2.02,5.83,Algodón,64.98,29.575,60
19.58,49.0,0.0,14.25,3.69,10.9,0.0,2.57,3.73,Mixto,52.379999999999995,24.325,40
11.53,67.79,0.0,9.53,2.83,5.65,0.0,2.68,2.18,Sintéticos,43.08,20.45,40
16.25,51.62,0.0,5.76,4.67,18.95,0.0,2.75,2.73,Sintéticos,46.379999999999995,21.825,40
34.65,25.79,13.83,3.27,12.67,0.81,8.98,0.0,1.39,Mixto,38.34,18.475,40
21.55,20.52,23.8,0.52,5.94,4.86,22.82,0.0,2.39,Mixto,44.34,20.975,40
92.49,7.51,0.0,0.0,0.0,0.0,0.0,0.0,5.25,Algodón,61.5,28.125,60
95.38,4.62,0.0,0.0,0.0,0.0,0.0,0.0,4.58,Algodón,57.480000000000004,26.45,60
28.29,16.61,22.84,5.22,7.23,11.7,8.11,0.0,2.78,Mixto,46.68,21.95,40
55.39,29.69,2.16,0.71,4.95,2.88,0.0,4.23,4.21,Mixto,55.26,25.525,40
26.74,43.26,0.0,12.46,0.09,11.26,0.0,6.19,2.0,Mixto,42.0,20.0,40
1.69,23.31,25.16,5.16,9.11,10.09,25.48,0.0,2.21,Mixto,43.26,20.525,40
14.99,46.55,0.0,23.6,4.31,9.16,0.0,1.4,2.37,Mixto,44.22,20.925,40
55.57,33.5,4.39,2.06,2.2,1.13,0.0,1.15,2.66,Mixto,45.96,21.65,40
95.61,4.39,0.0,0.0,0.0,0.0,0.0,0.0,6.87,Algodón,71.22,32.175,60
41.23,50.06,2.68,2.46,2.74,0.06,0.0,0.77,3.61,Sintéticos,51.66,24.025,40
2.66,32.07,15.86,5.34,1.51,5.75,36.82,0.0,2.64,Delicados,45.84,21.6,30
52.97,33.12,2.31,4.19,0.24,3.06,0.0,4.12,3.4,Mixto,50.4,23.5,40
58.54,24.32,3.55,1.46,6.47,2.64,0.0,3.03,4.04,Mixto,54.24,25.1,40
92.47,7.53,0.0,0.0,0.0,0.0,0.0,0.0,4.58,Algodón,57.480000000000004,26.45,60
85.74,1.83,0.0,1.63,9.31,0.0,0.0,1.49,3.02,Algodón,48.120000000000005,22.55,60
93.57,6.43,0.0,0.0,0.0,0.0,0.0,0.0,6.15,Algodón,66.9,30.375,60
24.43,44.61,0.0,10.44,4.02,15.44,0.0,1.07,2.18,Mixto,43.08,20.45,40
97.36,2.64,0.0,0.0,0.0,0.0,0.0,0.0,4.33,Algodón,55.980000000000004,25.825,60
74.3,14.77,0.0,1.36,4.39,0.0,0.0,5.17,4.69,Algodón,58.14,26.725,60
76.35,15.6,0.0,2.97,3.23,0.0,0.0,1.86,6.73,Algodón,70.38,31.825000000000003,60
92.6,7.4,0.0,0.0,0.0,0.0,0.0,0.0,4.25,Algodón,55.5,25.625,60
22.31,50.04,0.0,15.18,1.92,7.59,0.0,2.96,3.63,Sintéticos,51.78,24.075,40
10.25,55.19,0.0,14.27,0.88,16.25,0.0,3.17,2.35,Sintéticos,44.1,20.875,40
83.6,10.6,0.0,1.38,3.99,0.0,0.0,0.43,3.9,Algodón,53.4,24.75,60
32.29,11.96,39.04,2.21,2.25,1.06,11.18,0.0,2.94,Mixto,47.64,22.35,40
52.94,36.04,2.98,1.18,3.34,2.72,0.0,0.81,5.01,Mixto,60.06,27.525,40
11.26,13.43,39.83,7.8,6.81,9.17,11.7,0.0,1.83,Mixto,40.980000000000004,19.575,40
80.62,12.43,0.0,0.52,2.0,0.0,0.0,4.42,6.49,Algodón,68.94,31.225,60
49.04,39.18,2.79,0.37,4.62,3.67,0.0,0.33,3.94,Mixto,53.64,24.85,40
7.31,57.7,0.0,12.04,6.63,14.06,0.0,2.27,3.3,Sintéticos,49.8,23.25,40
21.72,5.54,32.14,2.91,7.47,10.45,19.76,0.0,1.04,Mixto,36.24,17.6,40
5.84,7.98,56.95,5.47,2.47,5.79,15.5,0.0,2.72,Lana,46.32,21.8,30
50.97,36.86,3.04,3.96,0.09,2.47,0.0,2.61,4.61,Mixto,57.660000000000004,26.525,40
29.84,26.79,11.33,2.74,10.05,6.72,12.52,0.0,2.96,Mixto,47.76,22.4,40
81.36,11.34,0.0,2.7,2.71,0.0,0.0,1.89,6.82,Algodón,70.92,32.05,60
98.29,1.71,0.0,0.0,0.0,0.0,0.0,0.0,6.04,Algodón,66.24000000000001,30.1,60
16.07,30.35,35.34,0.67,7.8,3.97,5.79,0.0,2.35,Mixto,44.1,20.875,40
96.63,3.37,0.0,0.0,0.0,0.0,0.0,0.0,7.71,Algodón,76.25999999999999,34.275,60
85.71,7.68,0.0,2.77,2.07,0.0,0.0,1.77,4.88,Algodón,59.28,27.2,60
55.02,25.95,0.02,1.32,7.71,5.88,0.0,4.09,4.79,Mixto,58.74,26.975,40
49.89,34.36,2.54,0.28,7.87,1.62,0.0,3.42,2.51,Mixto,45.06,21.275,40
97.01,2.99,0.0,0.0,0.0,0.0,0.0,0.0,4.15,Algodón,54.900000000000006,25.375,60
7.82,25.45,30.62,4.72,2.58,10.89,17.91,0.0,1.41,Mixto,38.46,18.525,40
94.35,5.65,0.0,0.0,0.0,0.0,0.0,0.0,4.24,Algodón,55.44,25.6,60
78.98,9.16,0.0,4.35,6.45,0.0,0.0,1.07,3.77,Algodón,52.620000000000005,24.425,60
72.47,18.18,0.0,0.36,6.75,0.0,0.0,2.23,5.15,Algodón,60.900000000000006,27.875,60
74.38,16.44,0.0,4.32,4.47,0.0,0.0,0.39,4.72,Algodón,58.32,26.799999999999997,60
15.76,43.64,0.0,15.52,1.26,20.25,0.0,3.58,3.67,Mixto,52.019999999999996,24.175,40
98.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Algodón,66.0,30.0,60
80.94,10.31,0.0,3.64,2.4,0.0,0.0,2.71,5.15,Algodón,60.900000000000006,27.875,60
92.28,7.72,0.0,0.0,0.0,0.0,0.0,0.0,6.92,Algodón,71.52,32.3,60
70.1,19.54,0.0,1.76,7.64,0.0,0.0,0.96,6.74,Algodón,70.44,31.85,60
76.49,16.7,0.0,2.39,1.57,0.0,0.0,2.85,3.84,Algodón,53.04,24.6,60
94.59,5.41,0.0,0.0,0.0,0.0,0.0,0.0,4.72,Algodón,58.32,26.799999999999997,60
31.79,42.76,0.0,12.09,1.76,6.35,0.0,5.24,3.32,Mixto,49.92,23.299999999999997,40
40.17,43.3,4.12,0.71,7.54,1.5,0.0,2.67,3.33,Mixto,49.980000000000004,23.325,40
85.71,0.56,0.0,0.61,9.8,0.0,0.0,3.33,3.32,Algodón,49.92,23.299999999999997,60
25.07,47.13,0.0,5.66,2.87,15.98,0.0,3.3,3.69,Mixto,52.14,24.225,40
97.16,2.84,0.0,0.0,0.0,0.0,0.0,0.0,5.26,Algodón,61.56,28.15,60
31.22,49.82,0.0,9.3,0.1,5.33,0.0,4.22,2.72,Mixto,46.32,21.8,40
88.39,5.77,0.0,0.59,4.3,0.0,0.0,0.94,4.41,Algodón,56.46,26.025,60
90.54,9.46,0.0,0.0,0.0,0.0,0.0,0.0,7.16,Algodón,72.96000000000001,32.9,60
11.39,57.37,0.0,14.84,3.26,8.71,0.0,4.43,2.45,Sintéticos,44.7,21.125,40
12.65,53.68,0.0,20.8,1.2,7.42,0.0,4.26,2.07,Sintéticos,42.42,20.175,40
14.9,62.76,0.0,8.95,1.93,10.46,0.0,1.0,2.64,Sintéticos,45.84,21.6,40
10.65,16.6,25.62,4.35,3.01,7.1,32.67,0.0,1.9,Delicados,41.4,19.75,30
80.41,6.72,0.0,0.8,8.81,0.0,0.0,3.26,4.48,Algodón,56.88,26.200000000000003,60
20.94,7.28,36.85,0.21,2.55,8.36,23.81,0.0,1.41,Mixto,38.46,18.525,40
89.31,10.69,0.0,0.0,0.0,0.0,0.0,0.0,5.78,Algodón,64.68,29.450000000000003,60
51.37,36.36,2.38,1.67,6.85,0.67,0.0,0.7,2.81,Mixto,46.86,22.025,40
72.85,16.02,0.0,3.08,3.37,0.0,0.0,4.68,4.34,Algodón,56.04,25.85,60
94.94,5.06,0.0,0.0,0.0,0.0,0.0,0.0,6.63,Algodón,69.78,31.575,60
95.82,4.18,0.0,0.0,0.0,0.0,0.0,0.0,5.31,Algodón,61.86,28.275,60
1.42,66.32,0.0,8.19,3.7,19.37,0.0,1.0,2.71,Sintéticos,46.26,21.775,40
24.42,24.83,24.14,5.03,3.48,8.81,9.29,0.0,2.88,Mixto,47.28,22.2,40
5.98,14.21,31.53,6.32,3.29,5.63,33.02,0.0,1.08,Delicados,36.480000000000004,17.7,30
90.56,3.26,0.0,0.17,3.66,0.0,0.0,2.34,3.1,Algodón,48.6,22.75,60
98.97,1.03,0.0,0.0,0.0,0.0,0.0,0.0,4.79,Algodón,58.74,26.975,60
25.72,7.82,34.08,0.06,10.63,3.61,18.08,0.0,2.55,Mixto,45.3,21.375,40
85.2,9.56,0.0,1.76,0.44,0.0,0.0,3.04,3.94,Algodón,53.64,24.85,60
94.35,5.65,0.0,0.0,0.0,0.0,0.0,0.0,5.11,Algodón,60.660000000000004,27.775,60
88.18,4.48,0.0,3.13,2.31,0.0,0.0,1.89,6.03,Algodón,66.18,30.075000000000003,60
15.67,5.4,39.61,2.66,8.72,9.45,18.49,0.0,1.87,Mixto,41.22,19.675,40
46.87,38.28,3.22,0.4,10.02,0.16,0.0,1.05,3.28,Mixto,49.68,23.2,40
79.94,12.12,0.0,1.64,5.24,0.0,0.0,1.07,3.9,Algodón,53.4,24.75,60
3.78,71.81,0.0,11.8,1.49,7.14,0.0,3.98,2.14,Sintéticos,42.84,20.35,40
2.12,10.59,59.25,4.29,6.1,0.12,17.53,0.0,1.95,Lana,41.7,19.875,30
92.89,7.11,0.0,0.0,0.0,0.0,0.0,0.0,5.41,Algodón,62.46,28.525,60
95.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0,6.38,Algodón,68.28,30.95,60
22.07,2.4,34.31,3.8,7.57,7.94,21.91,0.0,2.53,Mixto,45.18,21.325,40
96.7,3.3,0.0,0.0,0.0,0.0,0.0,0.0,6.44,Algodón,68.64,31.1,60
19.37,53.9,0.0,5.98,1.23,14.72,0.0,4.81,3.93,Sintéticos,53.58,24.825000000000003,40
18.35,33.99,17.6,1.57,3.79,2.01,22.7,0.0,1.94,Mixto,41.64,19.85,40
91.74,8.26,0.0,0.0,0.0,0.0,0.0,0.0,6.99,Algodón,71.94,32.475,60
51.64,28.76,3.72,0.43,8.44,2.94,0.0,4.07,4.31,Mixto,55.86,25.775,40
1.1,3.36,36.45,2.28,12.99,8.45,35.38,0.0,2.34,Delicados,44.04,20.85,30
78.38,15.54,0.0,1.67,3.34,0.0,0.0,1.07,4.27,Algodón,55.62,25.674999999999997,60
19.15,22.82,28.56,3.44,8.7,9.65,7.68,0.0,2.29,Mixto,43.74,20.725,40
48.93,34.88,2.95,3.42,5.12,1.22,0.0,3.49,3.11,Mixto,48.66,22.775,40
19.89,43.15,0.0,15.75,4.91,11.73,0.0,4.57,3.4,Mixto,50.4,23.5,40
86.3,4.28,0.0,1.09,3.54,0.0,0.0,4.79,6.93,Algodón,71.58,32.325,60
98.39,1.61,0.0,0.0,0.0,0.0,0.0,0.0,4.15,Algodón,54.900000000000006,25.375,60
79.08,14.12,0.0,0.45,5.4,0.0,0.0,0.96,5.95,Algodón,65.7,29.875,60
59.74,25.19,3.74,0.04,5.3,3.91,0.0,2.08,3.86,Mixto,53.16,24.65,40
42.43,29.0,3.19,6.32,13.6,4.41,0.0,1.05,4.56,Mixto,57.36,26.4,40
48.1,37.93,0.23,4.29,7.81,1.24,0.0,0.39,5.24,Mixto,61.44,28.1,40
99.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.08,Algodón,60.480000000000004,27.7,60
74.21,14.97,0.0,3.08,4.59,0.0,0.0,3.15,3.27,Algodón,49.620000000000005,23.175,60
22.84,52.71,0.0,7.4,0.56,12.58,0.0,3.91,2.16,Sintéticos,42.96,20.4,40
91.17,8.83,0.0,0.0,0.0,0.0,0.0,0.0,7.79,Algodón,76.74000000000001,34.475,60
47.84,37.15,2.29,4.35,2.38,4.54,0.0,1.46,4.01,Mixto,54.06,25.025,40
9.48,54.81,0.0,22.28,3.9,7.57,0.0,1.96,3.38,Sintéticos,50.28,23.45,40
24.09,45.87,0.0,7.88,1.68,15.03,0.0,5.45,3.17,Mixto,49.019999999999996,22.925,40
18.84,55.18,0.0,15.19,0.07,6.42,0.0,4.29,3.77,Sintéticos,52.620000000000005,24.425,40
37.32,45.33,2.81,3.34,6.45,4.62,0.0,0.13,3.94,Mixto,53.64,24.85,40
45.83,33.9,2.56,2.87,8.63,5.65,0.0,0.56,4.0,Mixto,54.0,25.0,40
88.91,11.09,0.0,0.0,0.0,0.0,0.0,0.0,4.79,Algodón,58.74,26.975,60
98.21,1.79,0.0,0.0,0.0,0.0,0.0,0.0,6.71,Algodón,70.25999999999999,31.775,60
56.72,27.25,1.58,4.07,6.03,4.18,0.0,0.18,4.41,Mixto,56.46,26.025,40
95.42,4.58,0.0,0.0,0.0,0.0,0.0,0.0,7.47,Algodón,74.82,33.675,60
0.06,67.55,0.0,17.67,1.46,7.91,0.0,5.34,3.65,Sintéticos,51.9,24.125,40
13.11,7.77,39.5,5.17,0.08,4.65,29.73,0.0,2.11,Mixto,42.66,20.275,40
52.33,37.01,4.24,0.5,2.16,1.31,0.0,2.46,3.21,Mixto,49.26,23.025,40
29.65,12.5,29.24,1.27,8.31,10.7,8.32,0.0,1.55,Mixto,39.3,18.875,40
81.63,13.16,0.0,1.11,0.11,0.0,0.0,3.99,4.32,Algodón,55.92,25.8,60
53.52,36.67,0.07,6.56,1.05,2.12,0.0,0.0,2.85,Mixto,47.1,22.125,40
