Algodon,Poliester,Lana,Elastano,Viscosa,Nylon,Seda,Fibra,Peso
18.35,33.99,17.6,1.57,3.79,2.01,22.7,0.0,1.94
91.74,8.26,0.0,0.0,0.0,0.0,0.0,0.0,6.99
51.64,28.76,3.72,0.43,8.44,2.94,0.0,4.07,4.31
1.1,3.36,36.45,2.28,12.99,8.45,35.38,0.0,2.34
78.38,15.54,0.0,1.67,3.34,0.0,0.0,1.07,4.27
19.15,22.82,28.56,3.44,8.7,9.65,7.68,0.0,2.29
48.93,34.88,2.95,3.42,5.12,1.22,0.0,3.49,3.11
19.89,43.15,0.0,15.75,4.91,11.73,0.0,4.57,3.4
86.3,4.28,0.0,1.09,3.54,0.0,0.0,4.79,6.93
98.39,1.61,0.0,0.0,0.0,0.0,0.0,0.0,4.15
79.08,14.12,0.0,0.45,5.4,0.0,0.0,0.96,5.95
59.74,25.19,3.74,0.04,5.3,3.91,0.0,2.08,3.86
42.43,29.0,3.19,6.32,13.6,4.41,0.0,1.05,4.56
48.1,37.93,0.23,4.29,7.81,1.24,0.0,0.39,5.24
99.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.08
74.21,14.97,0.0,3.08,4.59,0.0,0.0,3.15,3.27
22.84,52.71,0.0,7.4,0.56,12.58,0.0,3.91,2.16
91.17,8.83,0.0,0.0,0.0,0.0,0.0,0.0,7.79
47.84,37.15,2.29,4.35,2.38,4.54,0.0,1.46,4.01
9.48,54.81,0.0,22.28,3.9,7.57,0.0,1.96,3.38
24.09,45.87,0.0,7.88,1.68,15.03,0.0,5.45,3.17
18.84,55.18,0.0,15.19,0.07,6.42,0.0,4.29,3.77
37.32,45.33,2.81,3.34,6.45,4.62,0.0,0.13,3.94
45.83,33.9,2.56,2.87,8.63,5.65,0.0,0.56,4.0
88.91,11.09,0.0,0.0,0.0,0.0,0.0,0.0,4.79
98.21,1.79,0.0,0.0,0.0,0.0,0.0,0.0,6.71
56.72,27.25,1.58,4.07,6.03,4.18,0.0,0.18,4.41
95.42,4.58,0.0,0.0,0.0,0.0,0.0,0.0,7.47
0.06,67.55,0.0,17.67,1.46,7.91,0.0,5.34,3.65
13.11,7.77,39.5,5.17,0.08,4.65,29.73,0.0,2.11
52.33,37.01,4.24,0.5,2.16,1.31,0.0,2.46,3.21
29.65,12.5,29.24,1.27,8.31,10.7,8.32,0.0,1.55
81.63,13.16,0.0,1.11,0.11,0.0,0.0,3.99,4.32
53.52,36.67,0.07,6.56,1.05,2.12,0.0,0.0,2.85
93.47,6.53,0.0,0.0,0.0,0.0,0.0,0.0,4.82
53.96,34.32,3.84,2.31,5.09,0.46,0.0,0.02,3.45
25.05,15.02,31.12,0.81,4.05,1.87,22.07,0.0,1.48
76.4,15.72,0.0,2.79,1.22,0.0,0.0,3.87,6.8
99.68,0.32,0.0,0.0,0.0,0.0,0.0,0.0,7.25
93.2,6.8,0.0,0.0,0.0,0.0,0.0,0.0,4.93
37.28,38.31,0.0,8.02,0.99,11.52,0.0,3.87,2.99
67.34,17.35,0.0,2.68,9.91,0.0,0.0,2.71,4.13
0.45,59.55,0.0,23.44,1.13,12.95,0.0,2.47,3.72
77.66,11.24,0.0,2.54,7.84,0.0,0.0,0.72,4.89
95.96,4.04,0.0,0.0,0.0,0.0,0.0,0.0,5.48
18.99,8.72,46.74,1.38,8.84,5.27,10.05,0.0,1.54
16.22,49.04,0.0,14.92,4.53,12.71,0.0,2.57,2.85
88.89,11.11,0.0,0.0,0.0,0.0,0.0,0.0,4.66
23.88,54.08,0.0,12.35,1.78,5.5,0.0,2.41,3.07
13.79,31.69,18.45,1.08,3.07,1.47,30.46,0.0,1.23
87.84,6.44,0.0,3.71,0.44,0.0,0.0,1.58,5.98
95.33,4.67,0.0,0.0,0.0,0.0,0.0,0.0,7.4
48.96,41.98,1.51,2.1,0.79,2.17,0.0,2.48,4.81
21.64,22.85,21.06,3.17,1.38,7.75,22.15,0.0,1.92
95.85,4.15,0.0,0.0,0.0,0.0,0.0,0.0,7.65
82.32,2.43,0.0,2.98,8.99,0.0,0.0,3.28,6.55
44.0,41.57,3.02,2.46,5.29,1.68,0.0,1.98,4.19
94.1,5.9,0.0,0.0,0.0,0.0,0.0,0.0,6.83
8.34,60.1,0.0,13.07,0.19,13.29,0.0,5.01,3.42
40.58,37.66,3.56,2.34,6.62,4.72,0.0,4.52,3.93
69.26,20.92,0.01,1.62,2.12,2.88,0.0,3.19,4.15
32.01,15.81,28.06,3.87,3.72,4.94,11.59,0.0,2.0
88.33,0.31,0.0,2.85,4.99,0.0,0.0,3.53,6.94
1.66,58.22,0.0,16.91,3.81,17.49,0.0,1.91,3.9
15.96,62.92,0.0,4.97,3.45,8.35,0.0,4.35,2.35
20.42,13.21,33.56,6.52,7.36,5.74,13.18,0.0,1.44
81.65,7.88,0.0,4.63,2.47,0.0,0.0,3.38,4.17
77.12,12.26,0.0,4.5,1.92,0.0,0.0,4.21,3.72
17.81,0.12,43.59,0.25,11.47,2.42,24.35,0.0,1.18
10.9,65.01,0.0,9.46,1.06,8.09,0.0,5.47,2.97
51.45,45.3,0.19,0.77,0.24,1.9,0.0,0.14,3.82
94.36,5.64,0.0,0.0,0.0,0.0,0.0,0.0,6.31
95.75,4.25,0.0,0.0,0.0,0.0,0.0,0.0,5.0
97.32,2.68,0.0,0.0,0.0,0.0,0.0,0.0,5.54
9.41,62.72,0.0,8.28,1.93,16.84,0.0,0.82,3.62
25.71,5.84,34.69,0.64,9.08,5.64,18.41,0.0,2.38
17.16,64.91,0.0,5.58,4.14,8.04,0.0,0.16,3.01
24.96,40.92,0.0,8.59,5.07,18.94,0.0,1.52,3.63
80.37,13.17,0.0,0.91,5.37,0.0,0.0,0.17,3.84
73.65,15.73,0.0,2.45,4.35,0.0,0.0,3.81,5.58
79.67,12.81,0.0,3.01,2.39,0.0,0.0,2.11,3.35
96.24,3.76,0.0,0.0,0.0,0.0,0.0,0.0,7.52
8.4,54.21,0.0,15.18,2.84,16.44,0.0,2.93,2.2
92.51,7.49,0.0,0.0,0.0,0.0,0.0,0.0,7.08
90.26,9.74,0.0,0.0,0.0,0.0,0.0,0.0,7.34
93.82,6.18,0.0,0.0,0.0,0.0,0.0,0.0,4.38
52.34,34.3,1.25,0.65,7.46,1.1,0.0,2.9,3.58
67.86,18.93,0.0,3.99,5.75,0.0,0.0,3.47,5.43
25.47,20.99,20.13,0.69,0.48,5.87,26.37,0.0,1.36
28.21,16.1,23.21,4.82,0.3,0.42,26.94,0.0,2.03
77.34,10.87,0.0,1.99,5.63,0.0,0.0,4.18,6.34
93.3,6.7,0.0,0.0,0.0,0.0,0.0,0.0,6.48
15.42,21.94,21.05,4.14,5.2,7.36,24.88,0.0,2.4
18.79,54.88,0.0,11.48,1.77,12.35,0.0,0.72,3.02
23.1,39.62,0.0,14.54,2.89,16.23,0.0,3.61,3.04
94.86,5.14,0.0,0.0,0.0,0.0,0.0,0.0,4.85
82.89,9.8,0.0,1.23,2.18,0.0,0.0,3.89,4.79
90.49,9.51,0.0,0.0,0.0,0.0,0.0,0.0,6.04
50.3,39.75,0.67,4.2,1.08,2.11,0.0,1.91,3.82
40.57,51.71,2.11,0.42,4.38,0.72,0.0,0.09,3.13
38.69,41.95,2.24,4.56,8.12,2.99,0.0,1.46,4.34
83.69,3.0,0.0,0.16,8.84,0.0,0.0,4.32,6.44
3.44,71.49,0.0,8.95,0.52,12.0,0.0,3.59,3.55
13.45,0.29,45.91,5.6,10.61,0.27,23.87,0.0,2.1
48.14,37.45,0.6,3.28,4.86,2.94,0.0,2.72,4.85
75.18,14.08,0.0,3.31,5.27,0.0,0.0,2.16,3.12
46.01,40.48,0.73,5.64,3.07,1.14,0.0,2.94,4.89
70.62,20.0,0.0,1.73,3.59,0.0,0.0,4.06,3.97
90.63,6.27,0.0,1.46,0.01,0.0,0.0,1.63,5.7
93.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,6.54
94.24,5.76,0.0,0.0,0.0,0.0,0.0,0.0,4.37
58.33,23.0,4.21,3.06,7.1,0.26,0.0,4.04,5.32
81.7,5.91,0.0,3.26,5.26,0.0,0.0,3.87,3.9
23.99,36.15,0.0,16.61,2.4,17.86,0.0,2.99,3.32
76.63,11.39,0.0,3.3,7.19,0.0,0.0,1.49,5.21
47.91,39.86,2.91,2.02,4.28,0.4,0.0,2.62,4.26
7.46,67.25,0.0,5.6,4.02,12.4,0.0,3.27,2.33
24.58,19.51,32.19,4.13,3.4,0.94,15.25,0.0,2.55
74.2,11.82,0.0,1.54,9.3,0.0,0.0,3.13,3.58
84.94,4.6,0.0,0.05,8.27,0.0,0.0,2.14,4.93
57.0,28.36,2.6,3.59,4.21,2.09,0.0,2.14,5.16
59.9,27.01,1.25,5.82,0.57,5.33,0.0,0.13,5.29
81.56,6.82,0.0,4.73,4.24,0.0,0.0,2.64,6.17
13.47,15.04,27.19,6.03,10.76,3.87,23.63,0.0,2.69
24.01,57.82,0.0,6.82,1.44,6.73,0.0,3.18,2.56
32.85,3.69,36.65,2.04,1.86,6.55,16.36,0.0,2.32
40.16,41.61,1.25,5.02,4.98,2.02,0.0,4.97,5.12
93.16,6.84,0.0,0.0,0.0,0.0,0.0,0.0,4.5
57.78,30.95,1.23,0.48,8.48,0.86,0.0,0.22,4.23
88.95,5.38,0.0,1.32,0.42,0.0,0.0,3.93,5.3
53.65,36.05,0.69,2.9,5.21,0.98,0.0,0.52,3.33
25.74,39.77,0.0,14.58,1.92,14.84,0.0,3.15,3.82
25.25,12.85,32.31,2.0,0.13,6.55,20.91,0.0,2.62
96.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,7.89
11.99,68.31,0.0,6.42,4.1,8.98,0.0,0.19,3.88
35.31,45.42,5.31,2.15,6.16,1.48,0.0,4.17,4.11
98.86,1.14,0.0,0.0,0.0,0.0,0.0,0.0,5.72
58.21,32.04,0.23,0.68,5.14,0.86,0.0,2.85,3.43
15.99,24.8,15.8,7.38,4.0,14.15,17.88,0.0,1.4
99.77,0.23,0.0,0.0,0.0,0.0,0.0,0.0,4.19
99.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,6.67
22.79,58.79,0.0,4.99,3.23,6.99,0.0,3.21,2.27
91.8,8.2,0.0,0.0,0.0,0.0,0.0,0.0,6.27
92.68,7.32,0.0,0.0,0.0,0.0,0.0,0.0,5.78
25.53,55.93,0.0,5.3,3.79,8.54,0.0,0.92,2.96
86.27,4.97,0.0,0.6,2.64,0.0,0.0,5.52,5.93
3.33,52.74,0.0,20.56,2.3,17.05,0.0,4.0,2.63
77.15,8.06,0.0,2.65,9.0,0.0,0.0,3.14,6.63
99.27,0.73,0.0,0.0,0.0,0.0,0.0,0.0,5.65
91.43,8.57,0.0,0.0,0.0,0.0,0.0,0.0,4.79
3.41,13.59,18.28,0.3,12.92,12.03,39.46,0.0,2.01
19.16,41.76,0.0,18.57,2.79,17.56,0.0,0.15,3.06
6.68,32.14,40.53,1.76,2.63,5.56,10.7,0.0,1.57
24.97,54.91,0.0,9.8,2.13,6.43,0.0,1.77,2.59
17.22,22.71,36.91,3.89,7.2,5.17,6.91,0.0,1.57
94.08,5.92,0.0,0.0,0.0,0.0,0.0,0.0,4.69
5.06,16.49,38.99,3.59,7.73,2.46,25.68,0.0,2.19
73.67,15.07,0.0,2.66,7.95,0.0,0.0,0.67,5.55
94.69,5.31,0.0,0.0,0.0,0.0,0.0,0.0,5.31
38.06,47.61,3.36,0.84,6.72,2.1,0.0,1.3,4.9
58.58,27.52,0.6,3.49,3.85,2.95,0.0,3.0,2.55
93.33,6.67,0.0,0.0,0.0,0.0,0.0,0.0,7.57
94.8,5.2,0.0,0.0,0.0,0.0,0.0,0.0,4.31
99.06,0.94,0.0,0.0,0.0,0.0,0.0,0.0,4.84
51.03,26.16,4.36,3.51,8.65,1.59,0.0,4.71,2.86
3.57,55.43,0.0,19.91,0.93,17.6,0.0,2.55,3.63
83.1,4.53,0.0,4.71,2.36,0.0,0.0,5.3,3.97
42.21,49.7,2.77,1.35,1.21,0.98,0.0,1.78,3.85
1.32,18.01,36.37,0.93,2.27,7.38,33.71,0.0,1.18
86.86,6.47,0.0,0.82,4.22,0.0,0.0,1.63,3.43
22.62,57.16,0.0,7.77,2.49,6.68,0.0,3.29,2.63
79.0,6.82,0.0,2.02,9.0,0.0,0.0,3.16,4.94
21.69,56.37,0.0,8.76,4.66,7.99,0.0,0.54,3.89
85.91,3.86,0.0,2.59,4.71,0.0,0.0,2.92,5.99
11.83,61.72,0.0,7.14,2.65,14.42,0.0,2.25,2.61
5.59,68.72,0.0,7.98,2.13,15.31,0.0,0.26,3.63
78.37,10.86,0.0,3.89,4.92,0.0,0.0,1.95,5.48
95.79,4.21,0.0,0.0,0.0,0.0,0.0,0.0,6.38
91.28,8.72,0.0,0.0,0.0,0.0,0.0,0.0,7.11
12.69,60.51,0.0,4.7,3.86,17.4,0.0,0.84,3.32
40.56,40.5,0.19,4.65,9.07,0.61,0.0,4.43,4.99
92.69,3.12,0.0,2.14,0.66,0.0,0.0,1.39,6.57
54.99,27.51,1.05,3.85,11.39,0.17,0.0,1.04,4.17
2.25,54.83,0.0,22.97,3.43,13.08,0.0,3.44,2.56
81.07,9.34,0.0,2.98,5.88,0.0,0.0,0.72,4.3
82.18,2.26,0.0,5.41,9.46,0.0,0.0,0.7,5.62
24.79,17.23,31.14,3.2,2.57,6.1,14.98,0.0,2.58
29.93,15.05,36.88,1.67,4.33,0.91,11.22,0.0,1.99
5.06,27.04,36.64,2.77,8.49,9.53,10.47,0.0,1.39
11.32,14.45,38.86,0.87,9.69,6.26,18.55,0.0,2.38
20.1,29.59,30.03,1.36,3.65,8.14,7.13,0.0,2.78
17.47,43.47,0.0,15.81,2.16,20.81,0.0,0.28,2.85
95.31,4.69,0.0,0.0,0.0,0.0,0.0,0.0,5.98
37.64,48.73,4.65,2.52,0.86,4.01,0.0,1.59,3.7
90.6,9.4,0.0,0.0,0.0,0.0,0.0,0.0,7.03
94.32,5.68,0.0,0.0,0.0,0.0,0.0,0.0,7.02
89.61,10.39,0.0,0.0,0.0,0.0,0.0,0.0,5.73
77.24,13.72,0.0,1.03,5.91,0.0,0.0,2.1,4.11
4.06,58.2,0.0,17.03,2.08,13.09,0.0,5.55,3.4
87.5,0.73,0.0,2.62,7.5,0.0,0.0,1.66,6.39
59.41,22.32,3.61,0.98,8.02,4.3,0.0,1.37,5.05
25.11,19.95,25.29,3.47,9.63,8.89,7.65,0.0,2.46
44.73,34.98,4.55,4.03,7.97,2.44,0.0,1.3,2.5
55.21,33.95,0.71,3.07,5.42,1.11,0.0,0.54,5.1
95.88,4.12,0.0,0.0,0.0,0.0,0.0,0.0,7.47
99.78,0.22,0.0,0.0,0.0,0.0,0.0,0.0,7.64
96.68,3.32,0.0,0.0,0.0,0.0,0.0,0.0,7.86
58.1,25.59,2.23,0.35,5.43,4.2,0.0,4.12,3.13
11.25,6.18,39.95,5.89,5.12,7.23,24.38,0.0,2.33
18.98,50.97,0.0,15.88,2.64,11.06,0.0,0.47,3.76
81.59,2.98,0.0,2.89,9.2,0.0,0.0,3.34,5.74
43.03,40.53,4.23,1.79,2.51,3.7,0.0,4.21,3.27
16.35,39.58,0.0,23.43,0.38,15.2,0.0,5.06,3.68
93.33,6.67,0.0,0.0,0.0,0.0,0.0,0.0,5.2
13.84,29.49,21.68,0.3,9.1,10.22,15.37,0.0,1.25
43.87,44.73,0.7,0.09,6.71,1.61,0.0,2.29,3.5
91.51,8.49,0.0,0.0,0.0,0.0,0.0,0.0,4.9
77.2,2.73,0.0,5.91,8.45,0.0,0.0,5.72,6.64
3.6,25.87,22.01,3.67,8.55,11.53,24.77,0.0,1.32
80.96,7.7,0.0,1.71,7.5,0.0,0.0,2.13,6.27
84.68,13.43,0.0,1.41,0.32,0.0,0.0,0.16,6.02
92.39,7.61,0.0,0.0,0.0,0.0,0.0,0.0,4.41
18.63,18.1,34.4,4.22,5.3,3.17,16.19,0.0,2.21
41.53,7.15,24.4,3.8,7.05,3.46,12.61,0.0,1.54
43.92,29.65,4.96,5.87,11.38,3.51,0.0,0.72,5.45
17.5,0.67,38.8,0.43,7.43,1.33,33.85,0.0,2.11
95.3,2.42,0.0,0.24,1.99,0.0,0.0,0.05,6.58
45.16,43.96,1.43,1.92,0.54,4.97,0.0,2.01,4.21
16.59,46.53,0.0,14.07,3.69,15.49,0.0,3.63,2.38
53.28,28.18,1.3,5.92,3.77,4.94,0.0,2.62,3.88
96.23,3.77,0.0,0.0,0.0,0.0,0.0,0.0,7.86
75.01,13.81,0.0,1.16,8.2,0.0,0.0,1.82,5.46
47.42,33.29,4.17,0.28,7.36,5.22,0.0,2.27,5.38
54.38,36.93,0.04,4.94,0.88,1.36,0.0,1.46,4.55
17.24,48.47,0.0,18.38,3.39,10.18,0.0,2.34,2.82
61.7,28.97,0.88,0.31,4.55,1.5,0.0,2.08,3.43
41.83,43.85,2.97,2.43,2.56,1.93,0.0,4.42,4.0
14.18,7.43,35.23,1.48,12.99,16.62,12.06,0.0,2.83
86.33,1.46,0.0,4.57,3.85,0.0,0.0,3.79,6.81
97.27,2.73,0.0,0.0,0.0,0.0,0.0,0.0,7.38
57.16,24.64,3.97,1.12,6.75,3.32,0.0,3.05,3.87
9.89,14.02,26.94,5.27,10.97,10.75,22.16,0.0,2.73
8.34,53.16,0.0,7.87,4.42,21.77,0.0,4.44,3.95
97.27,2.73,0.0,0.0,0.0,0.0,0.0,0.0,7.65
77.06,11.44,0.0,2.27,5.22,0.0,0.0,4.01,4.11
22.38,5.29,31.68,4.78,7.31,6.52,22.05,0.0,1.37
42.47,42.69,2.78,0.51,3.75,3.96,0.0,3.85,3.51
26.91,38.94,0.0,10.34,4.16,15.24,0.0,4.41,3.63
24.33,49.77,0.0,5.45,2.45,16.02,0.0,1.98,2.84
97.56,2.44,0.0,0.0,0.0,0.0,0.0,0.0,5.29
81.7,14.63,0.0,0.23,2.09,0.0,0.0,1.36,5.67
24.51,7.74,35.1,1.85,7.03,7.79,15.98,0.0,1.67
97.37,2.63,0.0,0.0,0.0,0.0,0.0,0.0,5.37
72.33,16.08,0.0,1.59,8.85,0.0,0.0,1.14,3.5
35.45,48.97,0.41,2.69,6.38,4.61,0.0,1.48,2.74
70.69,16.01,0.0,3.55,6.85,0.0,0.0,2.9,3.43
53.13,32.96,1.96,0.32,4.89,3.37,0.0,3.38,3.51
68.86,16.99,0.0,2.12,8.68,0.0,0.0,3.34,6.85
81.93,4.26,0.0,4.59,6.52,0.0,0.0,2.69,3.15
79.03,17.83,0.0,1.05,0.91,0.0,0.0,1.18,6.98
72.76,18.2,0.0,4.05,2.29,0.0,0.0,2.7,6.84
25.21,42.26,0.0,16.32,1.96,10.74,0.0,3.51,2.87
99.34,0.66,0.0,0.0,0.0,0.0,0.0,0.0,5.37
8.95,14.66,29.36,5.97,6.6,16.15,18.32,0.0,2.85
81.69,6.2,0.0,1.91,7.56,0.0,0.0,2.65,5.49
25.44,42.76,0.0,14.23,3.19,11.56,0.0,2.82,3.35
16.31,52.85,0.0,11.67,1.31,16.33,0.0,1.54,2.65
99.15,0.85,0.0,0.0,0.0,0.0,0.0,0.0,6.37
93.15,6.85,0.0,0.0,0.0,0.0,0.0,0.0,4.26
53.55,36.41,1.96,1.95,2.02,1.6,0.0,2.51,4.79
77.53,8.72,0.0,2.73,7.58,0.0,0.0,3.44,6.54
96.81,3.19,0.0,0.0,0.0,0.0,0.0,0.0,6.66
72.76,16.16,0.0,0.55,6.76,0.0,0.0,3.77,3.49
97.78,2.22,0.0,0.0,0.0,0.0,0.0,0.0,5.91
97.05,2.95,0.0,0.0,0.0,0.0,0.0,0.0,4.18
52.53,34.42,0.73,2.5,5.15,3.29,0.0,1.39,2.59
23.42,15.9,43.47,2.67,0.6,0.79,13.14,0.0,2.04
83.33,7.0,0.0,0.54,4.82,0.0,0.0,4.3,3.31
53.03,28.32,3.16,4.76,8.24,1.42,0.0,1.08,4.92
6.9,7.55,41.16,5.62,5.89,6.02,26.87,0.0,1.99
74.33,13.17,0.0,3.18,7.37,0.0,0.0,1.94,3.51
56.62,34.08,1.25,2.03,4.71,0.83,0.0,0.48,3.07
77.09,13.03,0.0,2.55,6.63,0.0,0.0,0.7,4.21
77.53,14.96,0.0,0.24,3.14,0.0,0.0,4.14,4.42
7.64,56.29,0.0,16.28,0.73,17.02,0.0,2.05,3.84
12.84,11.04,26.73,2.08,7.11,4.61,35.59,0.0,1.79
97.74,2.26,0.0,0.0,0.0,0.0,0.0,0.0,4.02
89.25,4.62,0.0,2.89,2.36,0.0,0.0,0.88,4.22
24.06,23.81,19.33,4.39,4.79,3.71,19.91,0.0,2.92
79.87,7.89,0.0,4.16,4.56,0.0,0.0,3.52,5.85
43.15,43.58,0.03,2.84,5.93,3.61,0.0,0.85,3.28
32.54,43.17,0.0,6.74,3.08,9.57,0.0,4.9,2.24
57.34,34.32,0.83,0.58,0.56,3.78,0.0,2.59,3.39
61.07,24.61,1.13,2.17,3.79,2.3,0.0,4.94,3.15
76.21,15.38,0.0,0.98,4.38,0.0,0.0,3.04,4.38
2.01,54.59,0.0,28.52,1.95,11.59,0.0,1.34,2.41
8.28,56.62,0.0,15.06,6.14,10.09,0.0,3.81,3.7
97.72,2.28,0.0,0.0,0.0,0.0,0.0,0.0,6.93
9.67,21.83,29.5,1.0,10.52,5.75,21.73,0.0,2.25
94.34,5.66,0.0,0.0,0.0,0.0,0.0,0.0,7.15
37.29,43.08,1.06,2.35,8.68,3.18,0.0,4.36,5.13
6.26,2.94,43.74,1.31,8.67,10.52,26.58,0.0,2.7
11.7,49.38,0.0,11.62,0.56,23.9,0.0,2.84,3.47
95.48,0.79,0.0,0.24,2.25,0.0,0.0,1.23,4.25
10.76,41.78,0.0,19.45,6.2,18.26,0.0,3.54,3.55
44.71,35.94,3.39,3.29,3.04,5.75,0.0,3.88,4.59
41.42,45.96,0.7,4.38,3.66,3.44,0.0,0.44,4.63
46.38,30.18,3.48,4.06,7.46,4.96,0.0,3.48,3.83
60.57,27.21,3.99,0.49,2.76,3.84,0.0,1.13,4.52
89.83,10.17,0.0,0.0,0.0,0.0,0.0,0.0,7.32
86.91,6.16,0.0,0.05,4.29,0.0,0.0,2.59,6.79
13.02,20.85,26.78,0.34,0.84,13.45,24.72,0.0,2.73
59.23,25.67,0.47,1.22,3.1,4.85,0.0,5.47,3.75
44.0,42.78,0.98,2.42,1.4,4.14,0.0,4.28,4.45
12.89,1.22,46.24,6.52,1.11,15.91,16.1,0.0,2.7
21.84,12.15,33.6,3.11,6.14,3.93,19.23,0.0,2.46
95.91,4.09,0.0,0.0,0.0,0.0,0.0,0.0,5.82
9.12,58.4,0.0,12.01,5.61,14.7,0.0,0.16,3.91
37.88,19.53,19.23,0.77,1.92,7.78,12.89,0.0,1.81
53.48,30.63,1.69,1.86,5.74,3.69,0.0,2.92,3.87
45.08,33.9,1.38,3.74,8.19,2.9,0.0,4.81,4.2
22.15,24.69,14.27,1.68,3.41,6.38,27.42,0.0,2.93
22.34,58.36,0.0,6.16,3.23,8.52,0.0,1.38,3.3
20.02,49.65,0.0,9.91,0.7,17.0,0.0,2.71,2.6
55.97,28.22,2.89,4.0,1.77,3.38,0.0,3.77,2.52
26.39,25.35,21.23,2.86,1.78,2.98,19.41,0.0,1.65
98.45,1.55,0.0,0.0,0.0,0.0,0.0,0.0,7.6
92.31,1.34,0.0,0.83,2.17,0.0,0.0,3.35,4.09
3.71,60.62,0.0,21.47,4.2,5.86,0.0,4.15,3.67
45.72,31.99,3.68,4.27,5.91,5.04,0.0,3.39,3.02
13.4,39.97,0.0,20.23,2.08,20.38,0.0,3.93,2.57
94.71,5.29,0.0,0.0,0.0,0.0,0.0,0.0,4.2
87.91,12.09,0.0,0.0,0.0,0.0,0.0,0.0,6.59
48.28,37.99,4.16,3.72,1.7,0.2,0.0,3.95,4.9
23.06,2.22,30.97,1.68,7.66,7.95,26.45,0.0,1.67
24.67,13.08,28.56,0.87,2.32,9.17,21.32,0.0,2.39
89.71,3.04,0.0,4.89,0.93,0.0,0.0,1.43,6.3
10.72,24.36,25.62,2.96,11.33,1.51,23.49,0.0,2.76
12.63,14.51,28.74,2.16,0.88,11.03,30.05,0.0,1.28
96.83,3.17,0.0,0.0,0.0,0.0,0.0,0.0,4.96
44.05,36.35,2.92,1.49,8.27,3.05,0.0,3.87,5.5
93.96,0.24,0.0,1.93,3.52,0.0,0.0,0.35,6.07
98.94,1.06,0.0,0.0,0.0,0.0,0.0,0.0,4.27
88.74,1.43,0.0,3.9,2.7,0.0,0.0,3.23,4.9
92.51,7.49,0.0,0.0,0.0,0.0,0.0,0.0,7.55
81.93,2.66,0.0,2.6,7.8,0.0,0.0,5.0,6.03
17.56,26.79,27.5,0.59,7.07,3.39,17.1,0.0,2.63
43.21,38.04,0.87,3.97,8.18,4.46,0.0,1.27,3.04
85.49,4.22,0.0,2.07,3.73,0.0,0.0,4.49,6.2
55.2,21.46,3.92,3.88,9.47,5.27,0.0,0.8,5.31
50.28,36.98,2.45,3.65,0.93,5.11,0.0,0.62,2.58
11.17,57.25,0.0,8.93,1.78,16.54,0.0,4.33,2.32
48.67,40.95,2.43,1.11,0.07,4.11,0.0,2.66,4.39
93.45,6.55,0.0,0.0,0.0,0.0,0.0,0.0,7.75
88.87,11.13,0.0,0.0,0.0,0.0,0.0,0.0,5.94
9.86,27.12,34.06,1.55,8.08,4.66,14.67,0.0,2.11
6.92,25.09,18.5,6.12,8.29,1.1,33.98,0.0,2.22
90.2,9.8,0.0,0.0,0.0,0.0,0.0,0.0,7.96
90.47,2.15,0.0,3.45,2.5,0.0,0.0,1.44,6.99
90.78,9.22,0.0,0.0,0.0,0.0,0.0,0.0,7.1
7.56,53.65,0.0,18.14,2.86,13.52,0.0,4.27,2.8
16.32,59.43,0.0,13.13,4.25,6.86,0.0,0.01,2.42
82.3,6.32,0.0,0.32,8.1,0.0,0.0,2.96,4.22
19.45,43.61,0.0,18.24,3.2,12.53,0.0,2.96,3.44
97.53,2.47,0.0,0.0,0.0,0.0,0.0,0.0,5.71
27.32,10.12,15.57,5.31,7.4,7.93,26.35,0.0,2.41
5.79,5.95,43.79,1.45,4.53,6.53,31.96,0.0,2.48
86.13,0.13,0.0,4.6,5.22,0.0,0.0,3.92,6.95
35.63,41.23,3.23,3.95,8.3,2.79,0.0,4.89,3.06
79.77,7.73,0.0,1.13,7.11,0.0,0.0,4.26,6.55
98.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,6.32
22.34,48.37,0.0,14.63,3.08,7.95,0.0,3.63,2.75
61.37,26.17,1.43,2.38,2.88,0.42,0.0,5.35,3.41
27.98,26.34,11.53,1.27,8.56,0.23,24.1,0.0,1.26
94.47,5.53,0.0,0.0,0.0,0.0,0.0,0.0,7.43
21.59,54.76,0.0,11.3,3.26,4.98,0.0,4.1,3.4
0.01,17.88,37.96,4.07,7.77,2.33,29.97,0.0,1.97
30.76,8.45,28.14,4.67,1.5,0.75,25.72,0.0,1.46
37.4,40.34,5.22,1.29,10.39,2.71,0.0,2.65,4.88
20.67,15.55,39.41,5.32,2.74,3.52,12.79,0.0,1.54
96.16,3.84,0.0,0.0,0.0,0.0,0.0,0.0,5.54
41.2,46.0,3.09,1.7,4.69,1.3,0.0,2.02,4.1
86.03,4.53,0.0,1.88,4.25,0.0,0.0,3.31,5.45
78.72,6.09,0.0,3.05,7.76,0.0,0.0,4.39,3.87
94.58,5.42,0.0,0.0,0.0,0.0,0.0,0.0,5.02
96.85,3.15,0.0,0.0,0.0,0.0,0.0,0.0,7.43
20.07,58.32,0.0,7.32,1.18,10.41,0.0,2.7,3.41
